"","STUDY","TREATMENT","RESPONSE","CARDINAL","PERCENTAGE","SENTENCE","ISTABLE","DOI","LAT","LON","INOCTYPE","SOILTYPE","FIELDGREENHOUSE","LANDUSE","ECOTYPE","ECOREGION","LOCATION"
"71","35406841.7","treatment","biomass",195,"","Of all trials that met these criteria, 195 reported plant biomass for each treatment; 118 reported plant P content (i.e., total P contained within the whole plant or the shoot).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"72","35406841.7","treatment","biomass",195,"","Of all trials that met these criteria, 195 reported plant biomass for each treatment; 118 reported plant P content (i.e., total P contained within the whole plant or the shoot).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"73","35406841.7","treatment","biomass",118,"","Of all trials that met these criteria, 195 reported plant biomass for each treatment; 118 reported plant P content (i.e., total P contained within the whole plant or the shoot).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"74","35406841.7","treatment","biomass",118,"","Of all trials that met these criteria, 195 reported plant biomass for each treatment; 118 reported plant P content (i.e., total P contained within the whole plant or the shoot).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"75","35406841.7","","biomass",1,"","In the majority of trials, investigators measured biomass by harvesting standing plant tissue and then determining dry mass, although a few assessed plant height (Online Resource 1).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"76","35406841.7","","biomass",1,"","In the majority of trials, investigators measured biomass by harvesting standing plant tissue and then determining dry mass, although a few assessed plant height (Online Resource 1).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"77","35406841.7","single inoculants","biomass",5,"","Results Plant biomass The response ratio of plant biomass increased significantly with ΔPRLC across all trials, within trials with Plant Soil (2013) 371:1–13 5 multiple taxa, and within trials with Funneliformis species as single inoculants (Fig. For trials with single inocula, the genus of the AMF fungus significantly influenced the degree to which plant biomass responded to ΔPRLC (Fig. Specifically, Funneliformis (i.e., the Glomus mosseae clade) had a significantly larger effect on plant biomass per unit ΔPRLC than did Racocetra.",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"78","35406841.7","single inoculants","biomass",5,"","Results Plant biomass The response ratio of plant biomass increased significantly with ΔPRLC across all trials, within trials with Plant Soil (2013) 371:1–13 5 multiple taxa, and within trials with Funneliformis species as single inoculants (Fig. For trials with single inocula, the genus of the AMF fungus significantly influenced the degree to which plant biomass responded to ΔPRLC (Fig. Specifically, Funneliformis (i.e., the Glomus mosseae clade) had a significantly larger effect on plant biomass per unit ΔPRLC than did Racocetra.",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"79","35406841.7","Inocula","biomass",3,"","Inocula with multiple AMF taxa did not significantly differ from inocula with single taxa in terms of their effects on plant biomass (Online Resource 3, P=0.514), and neither did laboratory- versus field-based trials (Online Resource 3, P=0.360).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"80","35406841.7","Inocula","biomass",3,"","Inocula with multiple AMF taxa did not significantly differ from inocula with single taxa in terms of their effects on plant biomass (Online Resource 3, P=0.514), and neither did laboratory- versus field-based trials (Online Resource 3, P=0.360).",0,"10.1007/s11104-013-1681-5","","",NA,NA,NA,NA,NA,NA,NA
"81","37367620.1","mosseae","dry weight",2,"","In S2, inoculation with G. intraradices increased the plant dry weight more signiﬁcantly compared with G. mosseae inoculation (Table 2, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"82","37367620.1","mosseae","dry weight",0.05,"","In S2, inoculation with G. intraradices increased the plant dry weight more signiﬁcantly compared with G. mosseae inoculation (Table 2, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"83","37367620.1","","dry weight",1,"","However, the plant dry weight and height in the S3 soil sample was determined to be poorly correlated with mycorrhizal colonization (Figure 1, p > 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"84","37367620.1","","dry weight",0.05,"","However, the plant dry weight and height in the S3 soil sample was determined to be poorly correlated with mycorrhizal colonization (Figure 1, p > 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"85","37367620.1","mosseae","dry weight",2,"","In S2,  inoculation with G. intraradices increased the plant dry weight more significantly compared with G. mosseae inoculation (Table 2, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"86","37367620.1","mosseae","dry weight",0.05,"","In S2,  inoculation with G. intraradices increased the plant dry weight more significantly compared with G. mosseae inoculation (Table 2, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"87","37367620.1","","dry weight",1,"","However, the plant dry weight and height in the S3 soil sample  was determined to be poorly correlated with mycorrhizal colonization (Figure 1, p > 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"88","37367620.1","","dry weight",0.05,"","However, the plant dry weight and height in the S3 soil sample  was determined to be poorly correlated with mycorrhizal colonization (Figure 1, p > 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"89","37367620.1","","dry weight",4,"","Furthermore, the dry weights of the roots and shoots only exhibited signiﬁcant positive relationships with the plant P concentrations in the S1 and S2 soil samples (Figure 4, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"90","37367620.1","","dry weight",0.05,"","Furthermore, the dry weights of the roots and shoots only exhibited signiﬁcant positive relationships with the plant P concentrations in the S1 and S2 soil samples (Figure 4, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"91","37367620.1","","dry weight",4,"","Furthermore,  the dry weights of the roots and shoots only exhibited significant positive relationships  with the plant P concentrations in the S1 and S2 soil samples (Figure 4, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"92","37367620.1","","dry weight",0.05,"","Furthermore,  the dry weights of the roots and shoots only exhibited significant positive relationships  with the plant P concentrations in the S1 and S2 soil samples (Figure 4, p < 0.05).",0,"10.3390/jof9060684","","26◦25′58”–26◦36′11” and longitudes; 112◦22′34”–112◦42′58”",NA,NA,NA,NA,NA,NA,NA
"93","31817176.1","AMF","dry weight",5,"","Means and standard deviations of (A) root length colonized (RLC) by AMF of MU and HE root samples taken after 5 weeks and 5 days, 2 days before injection of labeled Pi into the hyphal compartment (HC); (B) shoot dry weight at harvest; and (C) 33P signals detected in aerial tissues of MU and HE maize plants 2 weeks after injection of labeled Pi into HC are shown.",0,"10.3389/fpls.2013.00533","","","et Willmann","","","","maize pht1;6 mutant; cobs; maize","",""
"94","31817176.1","AMF","dry weight",5,"","Means and standard deviations of (A) root length colonized (RLC) by AMF of MU and HE root samples taken after 5 weeks and 5 days, 2 days before injection of labeled Pi into the hyphal compartment (HC); (B) shoot dry weight at harvest; and (C) 33P signals detected in aerial tissues of MU and HE maize plants 2 weeks after injection of labeled Pi into HC are shown.",0,"10.3389/fpls.2013.00533","","","et Willmann","","","","maize pht1;6 mutant; cobs; maize","",""
"95","31817176.1","AMF","dry weight",2,"","Means and standard deviations of (A) root length colonized (RLC) by AMF of MU and HE root samples taken after 5 weeks and 5 days, 2 days before injection of labeled Pi into the hyphal compartment (HC); (B) shoot dry weight at harvest; and (C) 33P signals detected in aerial tissues of MU and HE maize plants 2 weeks after injection of labeled Pi into HC are shown.",0,"10.3389/fpls.2013.00533","","","et Willmann","","","","maize pht1;6 mutant; cobs; maize","",""
"96","31817176.1","AMF","dry weight",2,"","Means and standard deviations of (A) root length colonized (RLC) by AMF of MU and HE root samples taken after 5 weeks and 5 days, 2 days before injection of labeled Pi into the hyphal compartment (HC); (B) shoot dry weight at harvest; and (C) 33P signals detected in aerial tissues of MU and HE maize plants 2 weeks after injection of labeled Pi into HC are shown.",0,"10.3389/fpls.2013.00533","","","et Willmann","","","","maize pht1;6 mutant; cobs; maize","",""
"97","34961190.2","Salinity","dry weight",61,"","Salinity reduced shoot height and shoot dry weight by 61 and 62%, respectively, and root length and dry weight were reduced by 35 and 38%, respectively (Table 1), compared with non-stressed plants.",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"98","34961190.2","Salinity","dry weight",61,"","Salinity reduced shoot height and shoot dry weight by 61 and 62%, respectively, and root length and dry weight were reduced by 35 and 38%, respectively (Table 1), compared with non-stressed plants.",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"99","34961190.2","NaCl","dry weight",250,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"100","34961190.2","NaCl","dry weight",250,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"101","34961190.2","NaCl","dry weight",1,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"102","34961190.2","NaCl","dry weight",1,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"103","34961190.2","NaCl","dry weight",250,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"104","34961190.2","NaCl","dry weight",250,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"105","34961190.2","NaCl","dry weight",1,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"106","34961190.2","NaCl","dry weight",1,"","Root dry weight increased by 40% and shoot dry weight by 118% in the presence of 250 mM NaCl (Table 1).",0,"10.3389/fmicb.2016.01089","","68◦C. Before cooling","","","","","","",""
"107","37332719","AMF","biomass",0.05,"","AMF infection promoted the shoot biomass in mineralized sand (P< 0.05, Figure 2).",0,"10.3389/fpls.2023.1134995","","","","","","","","",""
"108","37332719","AMF","biomass",2,"","AMF infection promoted the shoot biomass in mineralized sand (P< 0.05, Figure 2).",0,"10.3389/fpls.2023.1134995","","","","","","","","",""
"109","34063150.8","DC69","biomass",2,"","FACE experiment - nutrient uptake  Total nutrient uptake into aboveground biomass was higher in plants grown under e[CO2] than under  a[CO2] when measured at later stages of development, i.e. 2 Nutrient uptake into aboveground biomass from germination until DC31, DC34, DC65 and DC69  in wheat grown under FACE conditions (a[CO2]: open squares; e[CO2]: filled squares).",0,"10.1111/ppl.12676","36°45′07′′S","142°06′52′′E",NA,NA,NA,NA,NA,NA,NA
"110","35935243","AMF","biomass",54,"","At Chanute, there was a signiﬁcant eﬀect of side, with signiﬁcantly greater relative AMF biomass on island sides (F2 54 = 6.68, p = 0.01), and this diﬀerence was more noticeable in the AMF treatment, relative to whole soil (Supplementary Figure S4).",0,"10.3389/fmicb.2022.827293","","35◦24′54.96′′N 97◦24′37.02′′W; 40◦28′76.96′′N",NA,NA,NA,NA,NA,NA,NA
"111","35935243","AMF","biomass",6.68,"","At Chanute, there was a signiﬁcant eﬀect of side, with signiﬁcantly greater relative AMF biomass on island sides (F2 54 = 6.68, p = 0.01), and this diﬀerence was more noticeable in the AMF treatment, relative to whole soil (Supplementary Figure S4).",0,"10.3389/fmicb.2022.827293","","35◦24′54.96′′N 97◦24′37.02′′W; 40◦28′76.96′′N",NA,NA,NA,NA,NA,NA,NA
"112","35935243","AMF","biomass",0.01,"","At Chanute, there was a signiﬁcant eﬀect of side, with signiﬁcantly greater relative AMF biomass on island sides (F2 54 = 6.68, p = 0.01), and this diﬀerence was more noticeable in the AMF treatment, relative to whole soil (Supplementary Figure S4).",0,"10.3389/fmicb.2022.827293","","35◦24′54.96′′N 97◦24′37.02′′W; 40◦28′76.96′′N",NA,NA,NA,NA,NA,NA,NA
"113","37240763","inoculated","biomass",207,"","root length, leaf area, chlorophyll and plant biomass showed themselves to be signiﬁcantly higher in CR Dhan 207 and CR Dhan 204 inoculated with Rhizophagus sp., Glomus sp., Funneliformis sp., and Acaulospora sp. Effect of AMF Inoculation on Physiological and Agronomic Properties  Inoculation of AMF played an important role in the improvement of the biomass  chlorophyll contents and physiological and agronomic parameters of the plant.",0,"10.3390/life13051118","latitude—20°25′ N; 20◦27′45.08′′ N; latitude—20◦25′ N","85◦52′58.76′′ E",NA,NA,NA,NA,NA,NA,NA
